symbol,vintage,p,q,distribution,valid,order,n_train,loglikelihood,n_parameters,BIC,AIC,persistence,selected,evidence
QQQ,2001-10,1,2,normal,True,2,642,-1608.7821119746159,4,3243.4225771639917,3225.5642239492317,0.9830465081755546,False,EXPOSED_HISTORY
QQQ,2001-10,1,2,t,True,3,642,-1608.5456027816817,5,3249.414147081813,3227.0912055633635,0.983475099786264,False,EXPOSED_HISTORY
QQQ,2001-10,2,1,normal,True,4,642,-1608.1164681964422,4,3242.0912896076443,3224.2329363928843,0.9781444310403263,False,EXPOSED_HISTORY
QQQ,2001-10,2,1,t,True,5,642,-1607.7711230001264,5,3247.8651875187024,3225.542246000253,0.977658484451724,False,EXPOSED_HISTORY
QQQ,2001-11,1,1,normal,True,0,665,-1670.81081337705,3,3361.1209878760674,3347.6216267541,0.9851539804698103,True,EXPOSED_HISTORY
QQQ,2001-11,1,1,t,True,1,665,-1670.418761497219,4,3366.8366711570616,3348.837522994438,0.9856035659741891,False,EXPOSED_HISTORY
QQQ,2001-11,1,2,normal,True,2,665,-1670.8108133776057,4,3367.6207749178348,3349.6216267552113,0.9851539736143955,False,EXPOSED_HISTORY
QQQ,2001-11,1,2,t,True,3,665,-1670.4187614630564,5,3373.336458129392,3350.837522926113,0.9856033807164574,False,EXPOSED_HISTORY
QQQ,2001-11,2,1,normal,True,4,665,-1670.2444546403917,4,3366.488057443407,3348.4889092807834,0.9818572859525507,False,EXPOSED_HISTORY
QQQ,2001-11,2,1,t,True,5,665,-1669.7219735571848,5,3371.942882317649,3349.4439471143696,0.9815971097406782,False,EXPOSED_HISTORY
QQQ,2001-12,1,1,normal,True,0,686,-1719.9512455984755,3,3459.4951240801283,3445.902491196951,0.9835027792199157,True,EXPOSED_HISTORY
QQQ,2001-12,1,1,t,True,1,686,-1719.5747123645788,4,3465.272935240061,3447.1494247291575,0.9839770188197275,False,EXPOSED_HISTORY
QQQ,2001-12,1,2,normal,True,2,686,-1719.9512455937302,4,3466.026001698364,3447.9024911874603,0.9835038374024473,False,EXPOSED_HISTORY
QQQ,2001-12,1,2,t,True,3,686,-1719.5747156894545,5,3471.803819517538,3449.149431378909,0.9839537372930247,False,EXPOSED_HISTORY
QQQ,2001-12,2,1,normal,True,4,686,-1719.3778489792958,4,3464.879208469495,3446.7556979585916,0.9800745889534603,False,EXPOSED_HISTORY
QQQ,2001-12,2,1,t,True,5,686,-1718.8651211569372,5,3470.3846304525036,3447.7302423138744,0.9798042049147802,False,EXPOSED_HISTORY
QQQ,2002-01,1,1,normal,True,0,706,-1767.153768294684,3,3553.9863823018477,3540.307536589368,0.9833809897328822,True,EXPOSED_HISTORY
QQQ,2002-01,1,1,t,True,1,706,-1766.7906977412617,4,3559.8198564324966,3541.5813954825235,0.9839214737915492,False,EXPOSED_HISTORY
QQQ,2002-01,1,2,normal,True,2,706,-1767.1537682946418,4,3560.545997539257,3542.3075365892837,0.9833810751409459,False,EXPOSED_HISTORY
QQQ,2002-01,1,2,t,True,3,706,-1766.7907087006902,5,3566.3794935888463,3543.5814174013803,0.983855249189047,False,EXPOSED_HISTORY
QQQ,2002-01,2,1,normal,True,4,706,-1766.7066226700776,4,3559.6517062901285,3541.4132453401553,0.9803256131250112,False,EXPOSED_HISTORY
QQQ,2002-01,2,1,t,True,5,706,-1766.2267663988307,5,3565.2516089851274,3542.4535327976614,0.9802574533895664,False,EXPOSED_HISTORY
QQQ,2002-02,1,1,normal,True,0,727,-1812.5850078355888,3,3644.9367951037784,3631.1700156711777,0.9835068698248182,True,EXPOSED_HISTORY
QQQ,2002-02,1,1,t,True,1,727,-1812.2482968893087,4,3650.8522996887514,3632.4965937786174,0.9839833236530124,False,EXPOSED_HISTORY
QQQ,2002-02,1,2,normal,True,2,727,-1812.5850078375615,4,3651.525721585257,3633.170015675123,0.9835067752736995,False,EXPOSED_HISTORY
QQQ,2002-02,1,2,t,True,3,727,-1812.248306634515,5,3657.441245656698,3634.49661326903,0.9839592943488752,False,EXPOSED_HISTORY
QQQ,2002-02,2,1,normal,True,4,727,-1812.222647158751,4,3650.801000227636,3632.445294317502,0.9807921272053927,False,EXPOSED_HISTORY
QQQ,2002-02,2,1,t,True,5,727,-1811.795566463799,5,3656.535765315266,3633.591132927598,0.9807440272378323,False,EXPOSED_HISTORY
QQQ,2002-03,1,1,normal,True,0,746,-1855.6034390739342,3,3731.0510549484798,3717.2068781478683,0.9832179791075295,True,EXPOSED_HISTORY
QQQ,2002-03,1,1,t,True,1,746,-1855.3344272054233,4,3737.1277568116616,3718.6688544108465,0.9836158930814862,False,EXPOSED_HISTORY
QQQ,2002-03,1,2,normal,True,2,746,-1855.603439073777,4,3737.665780548369,3719.206878147554,0.9832178919827596,False,EXPOSED_HISTORY
QQQ,2002-03,1,2,t,True,3,746,-1855.3343025032552,5,3743.742233007529,3720.6686050065105,0.9835794982968148,False,EXPOSED_HISTORY
QQQ,2002-03,2,1,normal,True,4,746,-1855.1332797829962,4,3736.7254619668074,3718.2665595659923,0.9802391861124689,False,EXPOSED_HISTORY
QQQ,2002-03,2,1,t,True,5,746,-1854.7691581147851,5,3742.611944230589,3719.5383162295702,0.9801220873571113,False,EXPOSED_HISTORY
QQQ,2002-04,1,1,normal,True,0,766,-1900.3254085586295,3,3820.574363626481,3806.650817117259,0.9829231990088092,True,EXPOSED_HISTORY
QQQ,2002-04,1,1,t,True,1,766,-1900.0031844311393,4,3826.5710975412408,3808.0063688622786,0.9834056353722107,False,EXPOSED_HISTORY
QQQ,2002-04,1,2,normal,True,2,766,-1900.3254085585515,4,3827.2155457960653,3808.650817117103,0.9829232916463081,False,EXPOSED_HISTORY
QQQ,2002-04,1,2,t,True,3,766,-1900.0031066531133,5,3833.2121241549294,3810.0062133062265,0.9834136723775541,False,EXPOSED_HISTORY
QQQ,2002-04,2,1,normal,True,4,766,-1899.9483450028638,4,3826.4614186846898,3807.8966900057276,0.9800988257839363,False,EXPOSED_HISTORY
QQQ,2002-04,2,1,t,True,5,766,-1899.5504928261546,5,3832.306896501012,3809.100985652309,0.980125889843651,False,EXPOSED_HISTORY
QQQ,2002-05,1,1,normal,True,0,788,-1949.6801243023233,3,3919.36874287422,3905.3602486046466,0.9831151402470167,True,EXPOSED_HISTORY
QQQ,2002-05,1,1,t,True,1,788,-1949.3350759812583,4,3925.348144321948,3906.6701519625167,0.983680572597565,False,EXPOSED_HISTORY
QQQ,2002-05,1,2,normal,True,2,788,-1949.6801243040074,4,3926.038240967446,3907.360248608015,0.9831141779738933,False,EXPOSED_HISTORY
QQQ,2002-05,1,2,t,True,3,788,-1949.3350746431627,5,3932.017639735615,3908.6701492863253,0.9836785452247465,False,EXPOSED_HISTORY
QQQ,2002-05,2,1,normal,True,4,788,-1949.1810314375111,4,3925.0400552344536,3906.3620628750223,0.9801760439399946,False,EXPOSED_HISTORY
QQQ,2002-05,2,1,t,True,5,788,-1948.7297008314586,5,3930.8068921122067,3907.459401662917,0.9803285661783785,False,EXPOSED_HISTORY
QQQ,2002-06,1,1,normal,True,0,810,-2010.3082981591933,3,4040.707699061386,4026.6165963183867,0.9789167601952183,True,EXPOSED_HISTORY
QQQ,2002-06,1,1,t,True,1,810,-2008.5245010179165,4,4043.837139026499,4025.049002035833,0.9816432333141036,False,EXPOSED_HISTORY
QQQ,2002-06,1,2,normal,True,2,810,-2010.3082981570476,4,4047.404733304761,4028.616596314095,0.9789174189826111,False,EXPOSED_HISTORY
QQQ,2002-06,1,2,t,True,3,810,-2008.524501014301,5,4050.5341732669344,4027.049002028602,0.9816435737673042,False,EXPOSED_HISTORY
QQQ,2002-06,2,1,normal,True,4,810,-2009.363878607905,4,4045.515894206476,4026.72775721581,0.9735186209705564,False,EXPOSED_HISTORY
QQQ,2002-06,2,1,t,True,5,810,-2007.5701227267587,5,4048.6254166918498,4025.1402454535173,0.9754381071656305,False,EXPOSED_HISTORY
QQQ,2002-07,1,1,normal,True,0,830,-2057.51576086382,3,4135.195798830012,4121.03152172764,0.9784303416662,True,EXPOSED_HISTORY
QQQ,2002-07,1,1,t,True,1,830,-2055.712270252277,4,4138.3102433077165,4119.424540504554,0.9813194755109134,False,EXPOSED_HISTORY
QQQ,2002-07,1,2,normal,True,2,830,-2057.5157608645554,4,4141.917224532273,4123.031521729111,0.9784307394157388,False,EXPOSED_HISTORY
QQQ,2002-07,1,2,t,True,3,830,-2055.71227014945,5,4145.031668802853,4121.4245402989,0.9813181594396487,False,EXPOSED_HISTORY
QQQ,2002-07,2,1,normal,True,4,830,-2056.5841200827467,4,4140.053942968656,4121.168240165493,0.9726428336209335,False,EXPOSED_HISTORY
QQQ,2002-07,2,1,t,True,5,830,-2054.790852517941,5,4143.188833539835,4119.581705035882,0.9748769426509674,False,EXPOSED_HISTORY
QQQ,2002-08,1,1,normal,True,0,852,-2118.4104569268598,3,4257.063673434208,4242.8209138537195,0.9791105073592563,True,EXPOSED_HISTORY
QQQ,2002-08,1,1,t,True,1,852,-2117.174057224762,4,4261.338460556841,4242.348114449524,0.9814730582899674,False,EXPOSED_HISTORY
QQQ,2002-08,1,2,normal,True,2,852,-2118.4104569286555,4,4263.811259964628,4244.820913857311,0.9791113387838711,False,EXPOSED_HISTORY
QQQ,2002-08,1,2,t,True,3,852,-2117.174063224381,5,4268.086059082909,4244.348126448762,0.9814823571238048,False,EXPOSED_HISTORY
QQQ,2002-08,2,1,normal,True,4,852,-2117.5633179014912,4,4262.1169819103,4243.1266358029825,0.973756938587143,False,EXPOSED_HISTORY
QQQ,2002-08,2,1,t,True,5,852,-2116.337958815162,5,4266.413850264471,4242.675917630324,0.9755669993209217,False,EXPOSED_HISTORY
QQQ,2002-09,1,1,normal,True,0,874,-2173.7443650095975,3,4367.807971146161,4353.488730019195,0.9781506553972965,True,EXPOSED_HISTORY
QQQ,2002-09,1,1,t,True,1,874,-2172.608974362801,4,4372.310270228224,4353.217948725602,0.9805917938895099,False,EXPOSED_HISTORY
QQQ,2002-09,1,2,normal,True,2,874,-2173.744365010076,4,4374.581051522774,4355.488730020152,0.9781508114637294,False,EXPOSED_HISTORY
QQQ,2002-09,1,2,t,True,3,874,-2172.6089742869863,5,4379.083350452251,4355.2179485739725,0.9805772729968071,False,EXPOSED_HISTORY
QQQ,2002-09,2,1,normal,True,4,874,-2172.914675254041,4,4372.921672010704,4353.829350508082,0.9728327544967879,False,EXPOSED_HISTORY
QQQ,2002-09,2,1,t,True,5,874,-2171.77480206764,5,4377.415006013558,4353.54960413528,0.9747444458144,False,EXPOSED_HISTORY
QQQ,2002-10,1,1,normal,True,0,894,-2218.0977150832855,3,4456.582547492091,4442.195430166571,0.9769761038013403,True,EXPOSED_HISTORY
QQQ,2002-10,1,1,t,True,1,894,-2217.0321625319116,4,4461.247148164517,4442.064325063823,0.9792071010287798,False,EXPOSED_HISTORY
QQQ,2002-10,1,2,normal,True,2,894,-2218.0977150833864,4,4463.378253267467,4444.195430166773,0.9769762973292592,False,EXPOSED_HISTORY
QQQ,2002-10,1,2,t,True,3,894,-2217.03216495092,5,4468.042858777708,4444.06432990184,0.9792053549084416,False,EXPOSED_HISTORY
QQQ,2002-10,2,1,normal,True,4,894,-2217.028863426403,4,4461.2405499535,4442.057726852806,0.9711486481046193,False,EXPOSED_HISTORY
QQQ,2002-10,2,1,t,True,5,894,-2215.9516503310388,5,4465.881829537945,4441.9033006620775,0.9726094892265087,False,EXPOSED_HISTORY
QQQ,2002-11,1,1,normal,True,0,917,-2276.0796022168315,3,4572.622526850432,4558.159204433663,0.9762511909415635,True,EXPOSED_HISTORY
QQQ,2002-11,1,1,t,True,1,917,-2275.0796198087005,4,4577.443669506427,4558.159239617401,0.9786631986410623,False,EXPOSED_HISTORY
QQQ,2002-11,1,2,normal,True,2,917,-2276.0796022172144,4,4579.443634323455,4560.159204434429,0.9762515953779214,False,EXPOSED_HISTORY
QQQ,2002-11,1,2,t,True,3,917,-2275.0796149048624,5,4584.264767171007,4560.159229809725,0.9786540847165252,False,EXPOSED_HISTORY
QQQ,2002-11,2,1,normal,True,4,917,-2275.3730695392815,4,4578.030568967589,4558.746139078563,0.9706205979546192,False,EXPOSED_HISTORY
QQQ,2002-11,2,1,t,True,5,917,-2274.369104178567,5,4582.843745718416,4558.738208357134,0.972451716447507,False,EXPOSED_HISTORY
QQQ,2002-12,1,1,normal,True,0,937,-2322.8198696946,3,4666.167789235916,4651.6397393892,0.9763185201708948,True,EXPOSED_HISTORY
QQQ,2002-12,1,1,t,True,1,937,-2321.979873451878,4,4671.33048003271,4651.959746903756,0.9785339779177455,False,EXPOSED_HISTORY
QQQ,2002-12,1,2,normal,True,2,937,-2322.8198696954537,4,4673.010472519861,4653.639739390907,0.9763191797501788,False,EXPOSED_HISTORY
QQQ,2002-12,1,2,t,True,3,937,-2321.9798735844743,5,4678.173163580141,4653.9597471689485,0.978530989772621,False,EXPOSED_HISTORY
QQQ,2002-12,2,1,normal,True,4,937,-2322.125918509229,4,4671.622570147411,4652.251837018458,0.9708474991219249,False,EXPOSED_HISTORY
QQQ,2002-12,2,1,t,True,5,937,-2321.2879776964137,5,4676.7893718040195,4652.575955392827,0.9725750859807198,False,EXPOSED_HISTORY
QQQ,2003-01,1,1,normal,True,0,958,-2367.698891369435,3,4755.992326072783,4741.39778273887,0.9767465642280623,True,EXPOSED_HISTORY
QQQ,2003-01,1,1,t,True,1,958,-2366.787330189488,4,4761.034051490859,4741.574660378976,0.9789967550715913,False,EXPOSED_HISTORY
QQQ,2003-01,1,2,normal,True,2,958,-2367.698891369754,4,4762.857173851392,4743.397782739508,0.9767467621409585,False,EXPOSED_HISTORY
QQQ,2003-01,1,2,t,True,3,958,-2366.78732946567,5,4767.898897821195,4743.57465893134,0.9789998780713115,False,EXPOSED_HISTORY
QQQ,2003-01,2,1,normal,True,4,958,-2366.987536793949,4,4761.4344646997815,4741.975073587898,0.97141636226532,False,EXPOSED_HISTORY
QQQ,2003-01,2,1,t,True,5,958,-2366.08377446167,5,4766.491787813195,4742.16754892334,0.9732441533768444,False,EXPOSED_HISTORY
QQQ,2003-02,1,1,normal,True,0,979,-2413.9144809952213,3,4848.488556918034,4833.828961990443,0.9775973701591771,True,EXPOSED_HISTORY
QQQ,2003-02,1,1,t,True,1,979,-2413.0031059058997,4,4853.552338381922,4834.006211811799,0.9798435540193677,False,EXPOSED_HISTORY
QQQ,2003-02,1,2,normal,True,2,979,-2413.9144809960344,4,4855.375088562191,4835.828961992069,0.977597042084972,False,EXPOSED_HISTORY
QQQ,2003-02,1,2,t,True,3,979,-2413.003106560659,5,4860.43887133397,4836.006213121318,0.9798490530591943,False,EXPOSED_HISTORY
QQQ,2003-02,2,1,normal,True,4,979,-2413.2259331794235,4,4853.997992928969,4834.451866358847,0.9725847532272898,False,EXPOSED_HISTORY
QQQ,2003-02,2,1,t,True,5,979,-2412.3130170124855,5,4859.058692237623,4834.626034024971,0.9745613450550875,False,EXPOSED_HISTORY
QQQ,2003-03,1,1,normal,True,0,998,-2449.6421165038814,3,4920.001492836697,4905.284233007763,0.9801494901091982,True,EXPOSED_HISTORY
QQQ,2003-03,1,1,t,True,1,998,-2448.661519778092,4,4924.94605266143,4905.323039556184,0.9822170633650447,False,EXPOSED_HISTORY
QQQ,2003-03,1,2,normal,True,2,998,-2449.642116501952,4,4926.90724610915,4907.284233003904,0.9801498480939403,False,EXPOSED_HISTORY
QQQ,2003-03,1,2,t,True,3,998,-2448.6615182632877,5,4931.851802908132,4907.323036526575,0.9822149961987279,False,EXPOSED_HISTORY
QQQ,2003-03,2,1,normal,True,4,998,-2448.971718091856,4,4925.566449288958,4905.943436183712,0.9757462853724465,False,EXPOSED_HISTORY
QQQ,2003-03,2,1,t,True,5,998,-2448.0054831673124,5,4930.539732716182,4906.010966334625,0.977670029984301,False,EXPOSED_HISTORY
QQQ,2003-04,1,1,normal,True,0,1019,-2495.933446753246,3,5012.64662460616,4997.866893506492,0.9790242534994392,True,EXPOSED_HISTORY
QQQ,2003-04,1,1,t,True,1,1019,-2494.6563119445063,4,5017.018932021903,4997.312623889013,0.9819158193775974,False,EXPOSED_HISTORY
QQQ,2003-04,1,2,normal,True,2,1019,-2495.93344675242,4,5019.573201637731,4999.86689350484,0.9790238942545461,False,EXPOSED_HISTORY
QQQ,2003-04,1,2,t,True,3,1019,-2494.656327071356,5,5023.945539308826,4999.312654142712,0.9819142559725338,False,EXPOSED_HISTORY
QQQ,2003-04,2,1,normal,True,4,1019,-2495.3063703362086,4,5018.319048805308,4998.612740672417,0.9746581303779569,False,EXPOSED_HISTORY
QQQ,2003-04,2,1,t,True,5,1019,-2494.004788433177,5,5022.642462032468,4998.009576866354,0.9776779448145902,False,EXPOSED_HISTORY
QQQ,2003-05,1,1,normal,True,0,1040,-2535.73888792425,3,5092.318703824906,5077.4777758485,0.9816348926483249,True,EXPOSED_HISTORY
QQQ,2003-05,1,1,t,True,1,1040,-2534.3130696570806,4,5096.414043282703,5076.626139314161,0.9846273096352542,False,EXPOSED_HISTORY
QQQ,2003-05,1,2,normal,True,2,1040,-2535.738887925187,4,5099.2656798189155,5079.477775850374,0.9816345608034627,False,EXPOSED_HISTORY
QQQ,2003-05,1,2,t,True,3,1040,-2534.31305622755,5,5103.360992415777,5078.6261124551,0.9846335452435024,False,EXPOSED_HISTORY
QQQ,2003-05,2,1,normal,True,4,1040,-2535.061073771847,4,5097.910051512235,5078.122147543694,0.9774724848930311,False,EXPOSED_HISTORY
QQQ,2003-05,2,1,t,True,5,1040,-2533.62795036511,5,5101.990780690897,5077.25590073022,0.980720208992533,False,EXPOSED_HISTORY
QQQ,2003-06,1,1,normal,True,0,1061,-2575.9511550261495,3,5172.803211468141,5157.902310052299,0.9836156765875889,True,EXPOSED_HISTORY
QQQ,2003-06,1,1,t,True,1,1061,-2574.376708857212,4,5176.62128626888,5156.753417714424,0.9865579638704409,False,EXPOSED_HISTORY
QQQ,2003-06,1,2,normal,True,2,1061,-2575.951155027691,4,5179.770178609838,5159.902310055382,0.983616198456924,False,EXPOSED_HISTORY
QQQ,2003-06,1,2,t,True,3,1061,-2574.3767063716086,5,5183.588248436287,5158.753412743217,0.986576527386715,False,EXPOSED_HISTORY
QQQ,2003-06,2,1,normal,True,4,1061,-2575.2221876658423,4,5178.31224388614,5158.444375331685,0.980088403292544,False,EXPOSED_HISTORY
QQQ,2003-06,2,1,t,True,5,1061,-2573.627273430833,5,5182.089382554736,5157.254546861666,0.9834333997684213,False,EXPOSED_HISTORY
QQQ,2003-07,1,1,normal,True,0,1082,-2614.323995362449,3,5249.6076901031165,5234.647990724898,0.9867123306768109,True,EXPOSED_HISTORY
QQQ,2003-07,1,1,t,True,1,1082,-2612.6057910175377,4,5253.1578478727015,5233.2115820350755,0.9894077023163212,False,EXPOSED_HISTORY
QQQ,2003-07,1,2,normal,True,2,1082,-2614.323995361137,4,5256.5942565599,5236.647990722274,0.9867122570366281,False,EXPOSED_HISTORY
QQQ,2003-07,1,2,t,True,3,1082,-2612.605790627711,5,5260.144413552454,5235.211581255422,0.9894074657202462,False,EXPOSED_HISTORY
QQQ,2003-07,2,1,normal,True,4,1082,-2613.6698538487726,4,5255.285973535171,5235.339707697545,0.9839646874236091,False,EXPOSED_HISTORY
QQQ,2003-07,2,1,t,True,5,1082,-2611.927337368346,5,5258.787507033724,5233.854674736692,0.9871883534392257,False,EXPOSED_HISTORY
QQQ,2003-08,1,1,normal,True,0,1104,-2656.5160749826464,3,5334.052235645804,5319.032149965293,0.988057936474789,True,EXPOSED_HISTORY
QQQ,2003-08,1,1,t,True,1,1104,-2654.5842825542845,4,5337.1953460159175,5317.168565108569,0.9907768937279919,False,EXPOSED_HISTORY
QQQ,2003-08,1,2,normal,True,2,1104,-2656.516074984088,4,5341.058930875524,5321.032149968176,0.9880580822789059,False,EXPOSED_HISTORY
QQQ,2003-08,1,2,t,True,3,1104,-2654.5842824201395,5,5344.202040974465,5319.168564840279,0.9907771841196374,False,EXPOSED_HISTORY
QQQ,2003-08,2,1,normal,True,4,1104,-2655.8780450088393,4,5339.782870925027,5319.756090017679,0.9856916377083835,False,EXPOSED_HISTORY
QQQ,2003-08,2,1,t,True,5,1104,-2653.910008223376,5,5342.853492580937,5317.820016446752,0.9890443972987033,False,EXPOSED_HISTORY
QQQ,2003-09,1,1,normal,True,0,1125,-2693.088750716046,3,5407.254116376008,5392.177501432092,0.9908983975287398,True,EXPOSED_HISTORY
QQQ,2003-09,1,1,t,True,1,1125,-2690.602458191181,4,5409.307069640916,5389.204916382362,0.9939648983664722,False,EXPOSED_HISTORY
QQQ,2003-09,1,2,normal,True,2,1125,-2693.0887507154403,4,5414.279654689434,5394.1775014308805,0.9908984664680424,False,EXPOSED_HISTORY
QQQ,2003-09,1,2,t,True,3,1125,-2690.602457826126,5,5416.332607225444,5391.204915652252,0.9939590247714507,False,EXPOSED_HISTORY
QQQ,2003-09,2,1,normal,True,4,1125,-2692.4525836166267,4,5413.007320491807,5392.905167233253,0.9892059299102063,False,EXPOSED_HISTORY
QQQ,2003-09,2,1,t,True,5,1125,-2689.905460005343,5,5414.938611583878,5389.810920010686,0.9930662342255818,False,EXPOSED_HISTORY
QQQ,2003-10,1,1,normal,True,0,1146,-2733.359518395169,3,5487.851135482162,5472.719036790338,0.9903605040509359,True,EXPOSED_HISTORY
QQQ,2003-10,1,1,t,True,1,1146,-2731.125601833919,4,5490.427335256937,5470.251203667838,0.9925890488099235,False,EXPOSED_HISTORY
QQQ,2003-10,1,2,normal,True,2,1146,-2733.3595183946672,4,5494.8951683784335,5474.7190367893345,0.9903601689799331,False,EXPOSED_HISTORY
QQQ,2003-10,1,2,t,True,3,1146,-2731.125601805237,5,5497.471368096847,5472.251203610474,0.9925894711418866,False,EXPOSED_HISTORY
QQQ,2003-10,2,1,normal,True,4,1146,-2732.648463870069,4,5493.473059329237,5473.296927740138,0.9886362136760332,False,EXPOSED_HISTORY
QQQ,2003-10,2,1,t,True,5,1146,-2730.353435320415,5,5495.927035127203,5470.70687064083,0.9913824165462876,False,EXPOSED_HISTORY
QQQ,2003-11,1,1,normal,True,0,1169,-2774.2891693741585,3,5569.770050632733,5554.578338748317,0.992169316825391,True,EXPOSED_HISTORY
QQQ,2003-11,1,1,t,True,1,1169,-2771.6647819343907,4,5571.58517971467,5551.329563868781,0.9944373932586977,False,EXPOSED_HISTORY
QQQ,2003-11,1,2,normal,True,2,1169,-2774.289169372416,4,5576.83395459072,5556.578338744832,0.9921693661293244,False,EXPOSED_HISTORY
QQQ,2003-11,1,2,t,True,3,1169,-2771.664781856904,5,5578.649083521168,5553.329563713808,0.9944362388218086,False,EXPOSED_HISTORY
QQQ,2003-11,2,1,normal,True,4,1169,-2773.6274187138797,4,5575.510453273648,5555.254837427759,0.9907909842720032,False,EXPOSED_HISTORY
QQQ,2003-11,2,1,t,True,5,1169,-2770.9253321216306,5,5577.170184050621,5551.850664243261,0.9936688475441497,False,EXPOSED_HISTORY
QQQ,2003-12,1,1,normal,True,0,1188,-2807.111214994597,3,5635.462509488962,5620.222429989194,0.9934452294147667,True,EXPOSED_HISTORY
QQQ,2003-12,1,1,t,True,1,1188,-2804.3863347481883,4,5637.092775496067,5616.772669496377,0.995361847452472,False,EXPOSED_HISTORY
QQQ,2003-12,1,2,normal,True,2,1188,-2807.1112149957808,4,5642.5425359912515,5622.2224299915615,0.9934454655091333,False,EXPOSED_HISTORY
QQQ,2003-12,1,2,t,True,3,1188,-2804.386334670135,5,5644.1728018398835,5618.77266934027,0.9953617884535038,False,EXPOSED_HISTORY
QQQ,2003-12,2,1,normal,True,4,1188,-2806.393308849845,4,5641.10672369938,5620.78661769969,0.9923864322013831,False,EXPOSED_HISTORY
QQQ,2003-12,2,1,t,True,5,1188,-2803.568678544551,5,5642.537489588715,5617.137357089102,0.994869331278862,False,EXPOSED_HISTORY
QQQ,2004-01,1,1,normal,True,0,1210,-2842.1095085772286,3,5705.514144070229,5690.219017154457,0.9959050744535469,True,EXPOSED_HISTORY
QQQ,2004-01,1,1,t,True,1,1210,-2839.094146044825,4,5706.581794644013,5686.18829208965,0.997397166305515,False,EXPOSED_HISTORY
QQQ,2004-01,1,2,normal,True,2,1210,-2842.109508577423,4,5712.61251970921,5692.219017154846,0.9959050059766333,False,EXPOSED_HISTORY
QQQ,2004-01,1,2,t,True,3,1210,-2839.09414602061,5,5713.680170234174,5688.18829204122,0.9973973843857554,False,EXPOSED_HISTORY
QQQ,2004-01,2,1,normal,True,4,1210,-2841.3201689947864,4,5711.033840543936,5690.640337989573,0.9954573779354372,False,EXPOSED_HISTORY
QQQ,2004-01,2,1,t,True,5,1210,-2838.1592990698814,5,5711.8104763327165,5686.318598139763,0.9974890184774676,False,EXPOSED_HISTORY
QQQ,2004-02,1,1,normal,True,0,1230,-2872.2997416615513,3,5765.943791668202,5750.5994833231025,0.9973363376046627,True,EXPOSED_HISTORY
QQQ,2004-02,1,1,t,True,1,1230,-2869.191267112964,4,5766.841612019393,5746.382534225928,0.9983119909788967,False,EXPOSED_HISTORY
QQQ,2004-02,1,2,normal,True,2,1230,-2872.2997416619764,4,5773.058561117418,5752.599483323953,0.9973364180489913,False,EXPOSED_HISTORY
QQQ,2004-02,1,2,t,True,3,1230,-2869.1912671051823,5,5773.956381452197,5748.382534210365,0.9983118513017148,False,EXPOSED_HISTORY
QQQ,2004-02,2,1,normal,True,4,1230,-2871.6314734602383,4,5771.722024713942,5751.262946920477,0.9968796319929921,False,EXPOSED_HISTORY
QQQ,2004-02,2,1,t,True,5,1230,-2868.3967915439453,5,5772.367430329723,5746.7935830878905,0.998180050451201,False,EXPOSED_HISTORY
QQQ,2004-03,1,1,normal,True,0,1249,-2898.24940079508,3,5817.8890971205365,5802.49880159016,0.9996147918459461,True,EXPOSED_HISTORY
QQQ,2004-03,1,1,t,True,1,1249,-2894.85316077243,4,5818.226715585362,5797.70632154486,1.0,False,EXPOSED_HISTORY
QQQ,2004-03,1,2,normal,True,2,1249,-2898.24940079479,4,5825.019195630082,5804.49880158958,0.9996148647393885,False,EXPOSED_HISTORY
QQQ,2004-03,1,2,t,True,3,1249,-2894.853160782328,5,5825.356814115284,5799.706321564656,1.0000000000002756,False,EXPOSED_HISTORY
QQQ,2004-03,2,1,normal,True,4,1249,-2897.605897381269,4,5823.732188803041,5803.211794762538,0.9996487344539698,False,EXPOSED_HISTORY
QQQ,2004-03,2,1,t,True,5,1249,-2894.0168215148888,5,5823.684135580405,5798.0336430297775,1.000000000018754,False,EXPOSED_HISTORY
QQQ,2004-04,1,1,normal,True,0,1272,-2937.298992702801,3,5896.043022637303,5880.597985405602,0.998397061535622,True,EXPOSED_HISTORY
QQQ,2004-04,1,1,t,True,1,1272,-2934.301700894479,4,5897.196784764558,5876.603401788958,0.9985141783353656,False,EXPOSED_HISTORY
QQQ,2004-04,1,2,normal,True,2,1272,-2937.298992702542,4,5903.191368380684,5882.597985405084,0.9983970917476648,False,EXPOSED_HISTORY
QQQ,2004-04,1,2,t,True,3,1272,-2934.3017009197715,5,5904.345130559043,5878.603401839543,0.998514712188831,False,EXPOSED_HISTORY
QQQ,2004-04,2,1,normal,True,4,1272,-2936.456960287168,4,5901.507303549936,5880.913920574336,0.9985579477297489,False,EXPOSED_HISTORY
QQQ,2004-04,2,1,t,True,5,1272,-2933.235335252587,5,5902.212399224674,5876.470670505174,0.9988362669065494,False,EXPOSED_HISTORY
QQQ,2004-05,1,1,normal,True,0,1293,-2974.962972442903,3,5971.420106022121,5955.925944885806,0.9980762703230418,True,EXPOSED_HISTORY
QQQ,2004-05,1,1,t,True,1,1293,-2972.239094319032,4,5973.137070153151,5952.478188638064,0.9980254408297754,False,EXPOSED_HISTORY
